instance,metric,agent_a,agent_b,mean_a,mean_b,diff,cohens_d_pooled,t_stat_pooled,p_pooled,n_seeds,p_seed_level,cohens_d_seed_level,significant_hb_pooled,significant_hb_seed_level
"RS[5,3]",Bad,POMCP [rollout=hindsight],POMCP [no_budget_aware_horizon],0.056,0.028,0.028,0.13642436729700524,2.157058645029627,0.03126892704622947,5,0.1067710378525222,1.1676807187196185,False,False
"RS[5,3]",Bad,POMCP [rollout=hindsight],Rollout only (preferred),0.056,0.178,-0.122,-0.3495233321968355,-5.5264491255683215,4.4609764158642195e-08,5,0.0001522814927434065,-4.247494805319028,True,True
"RS[5,3]",Bad,POMCP [rollout=hindsight],Rollout only (approach),0.056,0.088,-0.031999999999999994,-0.12034719237281,-1.902856189522617,0.05735771373246832,5,0.07587077315806814,-1.3063945294843617,False,False
"RS[5,3]",Bad,POMCP [rollout=hindsight],Rollout only (random),0.056,0.018,0.038000000000000006,0.19156599364464283,3.028924310752059,0.002530184851412655,5,0.034975912357922766,1.7913371790059198,False,False
"RS[5,3]",Bad,POMCP [discount=0.95],POMCP [discount=0.99],0.0,0.01,-0.01,-0.14199160595477522,-2.2450844172110864,0.025199863926688028,5,0.0,0.0,False,True
"RS[5,3]",Bad,POMCP [discount=0.95],POMCP [belief=particle],0.0,0.04,-0.04,-0.2883863149781325,-4.559788006768151,6.449834831165789e-06,5,0.008769659458325604,-3.023715784073817,True,False
"RS[5,3]",Bad,POMCP [discount=0.95],POMCP [reuse_subtree],0.0,0.02,-0.02,-0.20182837728513559,-3.1911868433840973,0.0015061540159449687,5,0.021742978465236654,-2.3094010767585025,False,False
"RS[5,3]",Bad,POMCP [discount=0.95],POMCP [leaf=zero],0.0,0.0,0.0,0.0,,,5,,0.0,False,False
"RS[5,3]",Bad,POMCP [discount=0.95],POMCP [leaf=greedy_belief],0.0,0.044,-0.044,-0.28963571999192605,-4.579542834586259,5.892007214302305e-06,5,0.0003881713384940143,-6.957010852370434,True,True
"RS[5,3]",Bad,POMCP [discount=0.95],POMCP [no_budget_aware_horizon],0.0,0.028,-0.028,-0.23978728570721025,-3.791369883921618,0.00016815424752144993,5,0.031229813927076553,-2.0586009418626614,True,False
"RS[5,3]",Bad,POMCP [discount=0.95],Rollout only (preferred),0.0,0.178,-0.178,-0.5826063245944733,-9.21181482468955,8.892863750722455e-19,5,0.00017451571647999478,-8.534446766439839,True,True
"RS[5,3]",Bad,POMCP [discount=0.95],Rollout only (approach),0.0,0.088,-0.088,-0.4283142483370388,-6.772242895240147,3.576517892791877e-11,5,0.0006576707374420795,-6.072576922212718,True,False
"RS[5,3]",Bad,POMCP [discount=0.95],Rollout only (random),0.0,0.018,-0.018,-0.17272818216013694,-2.7310723586324777,0.006536342243902505,5,0.021311641128756727,-2.3237900077244498,False,False
"RS[5,3]",Bad,POMCP [discount=0.99],POMCP [belief=particle],0.01,0.04,-0.03,-0.19285369217064766,-3.0492846121611428,0.0023756297753710176,5,0.023050365013243812,-2.267786838055363,False,False
"RS[5,3]",Bad,POMCP [discount=0.99],POMCP [reuse_subtree],0.01,0.02,-0.01,-0.08225631705173322,-1.3005865691021166,0.19373269439993845,5,0.14192744777405555,-1.1547005383792512,False,False
"RS[5,3]",Bad,POMCP [discount=0.99],POMCP [leaf=zero],0.01,0.0,0.01,0.14199160595477522,2.2450844172110864,0.025199863926688028,5,0.0,0.0,False,True
"RS[5,3]",Bad,POMCP [discount=0.99],POMCP [leaf=greedy_belief],0.01,0.044,-0.033999999999999996,-0.20305084986431274,-3.210515832020599,0.0013851744805548336,5,0.00105057807078925,-5.375872022286244,False,False
"RS[5,3]",Bad,POMCP [discount=0.99],POMCP [no_budget_aware_horizon],0.01,0.028,-0.018000000000000002,-0.13199947094506448,-2.087094890618112,0.03718797570494982,5,0.10453999977837553,-1.3233863197688536,False,False
"RS[5,3]",Bad,POMCP [discount=0.99],Rollout only (preferred),0.01,0.178,-0.16799999999999998,-0.5358242209072385,-8.472124817760436,2.1966330132788887e-16,5,0.00021896302596864138,-8.054983464954454,True,True
"RS[5,3]",Bad,POMCP [discount=0.99],Rollout only (approach),0.01,0.088,-0.078,-0.35912932649213253,-5.678333231386934,2.0989573637641536e-08,5,0.0010456299864771135,-5.382511362870364,True,False
"RS[5,3]",Bad,POMCP [discount=0.99],Rollout only (random),0.01,0.018,-0.007999999999999998,-0.06360506470712268,-1.0056843759844913,0.3148450847584788,5,0.17780780835622126,-1.0327955589886444,False,False
"RS[5,3]",Bad,POMCP [belief=particle],POMCP [reuse_subtree],0.04,0.02,0.02,0.11732654107822028,1.8550954989824184,0.06390829325406315,5,0.08623198004654,1.2649110640673518,False,False
"RS[5,3]",Bad,POMCP [belief=particle],POMCP [leaf=zero],0.04,0.0,0.04,0.2883863149781325,4.559788006768151,6.449834831165789e-06,5,0.008769659458325604,3.023715784073817,True,False
"RS[5,3]",Bad,POMCP [belief=particle],POMCP [leaf=greedy_belief],0.04,0.044,-0.003999999999999997,-0.019444842844341618,-0.3074499606607324,0.7585655786723866,5,0.681960257065219,-0.2727977357881896,False,False
"RS[5,3]",Bad,POMCP [belief=particle],POMCP [no_budget_aware_horizon],0.04,0.028,0.012,0.0661845527718025,1.0464696633925312,0.2956049825643147,5,0.34661534594773624,0.632455532033676,False,False
"RS[5,3]",Bad,POMCP [belief=particle],Rollout only (preferred),0.04,0.178,-0.13799999999999998,-0.41128451361353935,-6.502979146866566,1.5029505138200377e-10,5,5.8624111429133166e-05,-5.5874566782345205,True,True
"RS[5,3]",Bad,POMCP [belief=particle],Rollout only (approach),0.04,0.088,-0.047999999999999994,-0.19363198921559097,-3.0615905689521394,0.0022688826309566934,5,0.004830648374948143,-2.446306518900603,False,False
"RS[5,3]",Bad,POMCP [belief=particle],Rollout only (random),0.04,0.018,0.022000000000000002,0.12680969120224386,2.0050372679085324,0.0452496418919483,5,0.06068331531541315,1.4351217607175728,False,False
"RS[5,3]",Bad,POMCP [reuse_subtree],POMCP [leaf=zero],0.02,0.0,0.02,0.20182837728513559,3.1911868433840973,0.0015061540159449687,5,0.021742978465236654,2.3094010767585025,False,False
"RS[5,3]",Bad,POMCP [reuse_subtree],POMCP [leaf=greedy_belief],0.02,0.044,-0.023999999999999997,-0.1323207161778705,-2.092174223733803,0.03671611351927413,5,0.008814938839434565,-2.2380115397767537,False,False
"RS[5,3]",Bad,POMCP [reuse_subtree],POMCP [no_budget_aware_horizon],0.02,0.028,-0.008,-0.05223638369251226,-0.8259297459940769,0.40904656369139747,5,0.4592725158795824,-0.4961389383568338,False,False
"RS[5,3]",Bad,POMCP [reuse_subtree],Rollout only (preferred),0.02,0.178,-0.158,-0.4919175406509249,-7.777899247226952,3.209308876606167e-14,5,6.979534386718218e-05,-6.996357595766755,True,True
"RS[5,3]",Bad,POMCP [reuse_subtree],Rollout only (approach),0.02,0.088,-0.06799999999999999,-0.29810783142305086,-4.713498678151775,2.92418699136898e-06,5,0.0005010721071797359,-4.027972368761829,True,False
"RS[5,3]",Bad,POMCP [reuse_subtree],Rollout only (random),0.02,0.018,0.0020000000000000018,0.013907896889575904,0.2199031581691559,0.8259916614738156,5,0.7924704557545484,0.17213259316477394,False,False
"RS[5,3]",Bad,POMCP [leaf=zero],POMCP [leaf=greedy_belief],0.0,0.044,-0.044,-0.28963571999192605,-4.579542834586259,5.892007214302305e-06,5,0.0003881713384940143,-6.957010852370434,True,True
"RS[5,3]",Bad,POMCP [leaf=zero],POMCP [no_budget_aware_horizon],0.0,0.028,-0.028,-0.23978728570721025,-3.791369883921618,0.00016815424752144993,5,0.031229813927076553,-2.0586009418626614,True,False
"RS[5,3]",Bad,POMCP [leaf=zero],Rollout only (preferred),0.0,0.178,-0.178,-0.5826063245944733,-9.21181482468955,8.892863750722455e-19,5,0.00017451571647999478,-8.534446766439839,True,True
"RS[5,3]",Bad,POMCP [leaf=zero],Rollout only (approach),0.0,0.088,-0.088,-0.4283142483370388,-6.772242895240147,3.576517892791877e-11,5,0.0006576707374420795,-6.072576922212718,True,False
"RS[5,3]",Bad,POMCP [leaf=zero],Rollout only (random),0.0,0.018,-0.018,-0.17272818216013694,-2.7310723586324777,0.006536342243902505,5,0.021311641128756727,-2.3237900077244498,False,False
"RS[5,3]",Bad,POMCP [leaf=greedy_belief],POMCP [no_budget_aware_horizon],0.044,0.028,0.015999999999999997,0.08350404639412475,1.320314902229023,0.187052640995702,5,0.14570255790037748,1.066666666666667,False,False
"RS[5,3]",Bad,POMCP [leaf=greedy_belief],Rollout only (preferred),0.044,0.178,-0.134,-0.3927224180863799,-6.209486646809328,8.908330396046519e-10,5,0.0002650523665857354,-6.148341667731056,True,True
"RS[5,3]",Bad,POMCP [leaf=greedy_belief],Rollout only (approach),0.044,0.088,-0.044,-0.17219772494538324,-2.722685093633024,0.00659801320042179,5,0.005687270745422481,-2.782804340948174,False,False
"RS[5,3]",Bad,POMCP [leaf=greedy_belief],Rollout only (random),0.044,0.018,0.026,0.14113379522534344,2.2315212386794117,0.02589677861229871,5,0.0036832590252367232,2.6000000000000005,False,False
"RS[5,3]",Bad,POMCP [no_budget_aware_horizon],Rollout only (preferred),0.028,0.178,-0.15,-0.4586063286949988,-7.251202740220157,1.1930609411770166e-12,5,3.286068632198023e-05,-6.024144966768741,True,True
"RS[5,3]",Bad,POMCP [no_budget_aware_horizon],Rollout only (approach),0.028,0.088,-0.06,-0.2538917694071627,-4.0143813524844605,6.527147706956218e-05,5,0.0014182281583980526,-3.018927632559766,True,False
"RS[5,3]",Bad,POMCP [no_budget_aware_horizon],Rollout only (random),0.028,0.018,0.010000000000000002,0.0638941897150455,1.010255843752243,0.3126207412386277,5,0.34936647561182754,0.6388765649999398,False,False
"RS[5,3]",Bad,Rollout only (preferred),Rollout only (approach),0.178,0.088,0.09,0.24444510895420674,3.8650165359165674,0.00011930626820015299,5,0.000762028666984433,3.5437465393117105,True,False
"RS[5,3]",Bad,Rollout only (preferred),Rollout only (random),0.178,0.018,0.16,0.4956520829631075,7.836947545850793,2.0460452590613738e-14,5,8.302264432220695e-05,7.191465199607918,True,True
"RS[5,3]",Bad,Rollout only (approach),Rollout only (random),0.088,0.018,0.06999999999999999,0.3038538353684782,4.804350977711096,1.8802070723802245e-06,5,0.00048194208098939945,4.260064336151292,True,False
