instance,metric,agent_a,agent_b,mean_a,mean_b,diff,cohens_d_pooled,t_stat_pooled,p_pooled,n_seeds,p_seed_level,cohens_d_seed_level,significant_hb_pooled,significant_hb_seed_level
"RS[5,3]",Reward,"POMCP (H=40, 2048 sims)","POMCP (H=25, 16384 sims)",12.973,15.239,-2.266,-0.2706575953953473,-4.279472337367993,2.0538014965257195e-05,5,0.0020330133298741837,-3.1471083965753412,True,False
"RS[5,3]",Reward,"POMCP (H=40, 2048 sims)","POMCP (H=40, 16384 sims)",12.973,15.615,-2.6419999999999995,-0.32419533306432113,-5.125978296400749,3.55715454079629e-07,5,0.0005336859926154831,-3.887985696852904,True,True
"RS[5,3]",Reward,"POMCP (H=10, 16384 sims)","POMCP (H=15, 16384 sims)",12.516,15.601,-3.085000000000001,-0.4561768540514091,-7.212789373263312,1.2100827747262028e-12,5,0.00023496185194605803,-4.2768197988916095,True,True
"RS[5,3]",Reward,"POMCP (H=10, 16384 sims)","POMCP (H=25, 16384 sims)",12.516,15.239,-2.7230000000000008,-0.39371575735690095,-6.225192719730011,7.599583401598634e-10,5,0.0006973192742441319,-3.6460775803953385,True,True
"RS[5,3]",Reward,"POMCP (H=10, 16384 sims)","POMCP (H=40, 16384 sims)",12.516,15.615,-3.099,-0.4663852864059248,-7.374198861163437,3.8694306052519536e-13,5,0.0001891840545167186,-4.377933145499138,True,True
"RS[5,3]",Reward,"POMCP (H=15, 16384 sims)","POMCP (H=25, 16384 sims)",15.601,15.239,0.3620000000000001,0.04432493792364425,0.7008388049214522,0.4835671437200023,5,0.5230224435335187,0.4224379583561817,False,False
"RS[5,3]",Reward,"POMCP (H=15, 16384 sims)","POMCP (H=40, 16384 sims)",15.601,15.615,-0.013999999999999346,-0.0017635777563652314,-0.027884612704618218,0.9777597592568186,5,0.9792064880139608,-0.017006874748302054,False,False
"RS[5,3]",Reward,"POMCP (H=25, 16384 sims)","POMCP (H=40, 16384 sims)",15.239,15.615,-0.37599999999999945,-0.04659512156221109,-0.7367335599450505,0.4614580940431917,5,0.5020980927512124,-0.44463893839550994,False,False
"RS[5,3]",Bad,Rollout only (approach),"POMCP (H=10, 2048 sims)",0.088,0.028,0.06,0.2538917694071627,4.0143813524844605,6.527147706956218e-05,5,0.0014182281583980526,3.018927632559766,True,False
"RS[5,3]",Bad,Rollout only (approach),"POMCP (H=15, 2048 sims)",0.088,0.054,0.033999999999999996,0.13057081034994988,2.064505783198644,0.03924321265571401,5,0.019268063449286298,1.8859806671657786,False,False
