env_id,alpha,p,cost,horizon,best_w,best_reward,w1_reward,ratio,near_optimal
77,25.629217562154412,0.7807615538505437,2.513336699712433,3,0.01,-2.868283902527657,-2.868283902527657,1.0,True
78,10.56690640210418,0.8389808461046021,1.4757845759601935,1,50.0,3.5065478657751483,-7.669453538906046,-2.1871806210780633,False
78,10.56690640210418,0.8389808461046021,1.4757845759601935,2,0.01,3.790547439044254,3.790547439044254,1.0,True
78,10.56690640210418,0.8389808461046021,1.4757845759601935,3,0.01,-1.8285912915274176,-1.8285912915274176,1.0,True
79,2.191482355141238,0.8081889183628671,0.9678423290945399,1,50.0,5.315643127182427,0.09600707650999446,0.018061234400602682,False
79,2.191482355141238,0.8081889183628671,0.9678423290945399,2,0.01,5.93602115015123,5.93602115015123,1.0,True
79,2.191482355141238,0.8081889183628671,0.9678423290945399,3,0.01,6.496890234851914,6.496890234851914,1.0,True
80,47.0824706332928,0.9315714308010349,4.582835512080198,1,50.0,-9.882045673718208,-23.43231789205588,2.371201132410802,False
80,47.0824706332928,0.9315714308010349,4.582835512080198,2,0.01,-10.431985935167827,-10.431985935167827,1.0,True
80,47.0824706332928,0.9315714308010349,4.582835512080198,3,0.01,-9.515418832751791,-9.515418832751791,1.0,True
81,19.137776312516774,0.556182646611547,4.648760956679855,1,0.01,-63.11720041923689,-63.11720041923689,1.0,True
81,19.137776312516774,0.556182646611547,4.648760956679855,2,0.01,-99.36519778176711,-99.36519778176711,1.0,True
81,19.137776312516774,0.556182646611547,4.648760956679855,3,0.01,-71.1723109442436,-71.1723109442436,1.0,True
82,21.9810232675484,0.9366619276174678,4.821737887737339,1,50.0,-0.9935623840411337,-8.610351848266378,8.666141136750108,False
82,21.9810232675484,0.9366619276174678,4.821737887737339,2,0.01,-1.1864318995506273,-1.1864318995506273,1.0,True
82,21.9810232675484,0.9366619276174678,4.821737887737339,3,0.01,-5.204028006531827,-5.204028006531827,1.0,True
83,42.79746331790064,0.6677795568278343,1.986978870149434,1,50.0,-81.63157789598353,-149.65784681459175,1.833332769890698,False
83,42.79746331790064,0.6677795568278343,1.986978870149434,2,50.0,-46.11673231282713,-66.75219031234313,1.4474614085737456,False
83,42.79746331790064,0.6677795568278343,1.986978870149434,3,50.0,-43.47713456930725,-54.79674582160129,1.2603578033471676,False
84,42.70569690432599,0.6767688020625111,0.9305144587618532,1,50.0,-27.16626817763499,-139.52988393347022,5.136144685796047,False
84,42.70569690432599,0.6767688020625111,0.9305144587618532,2,50.0,-28.952855938457745,-107.09632573784165,3.6989900397213265,False
84,42.70569690432599,0.6767688020625111,0.9305144587618532,3,0.01,-5.32918174889912,-5.32918174889912,1.0,True
85,28.283261860459156,0.9244619096643123,3.510546003707368,1,50.0,2.2767987918437904,0.6328016242008008,0.2779348032279775,False
85,28.283261860459156,0.9244619096643123,3.510546003707368,2,0.01,2.1363769516954956,2.1363769516954956,1.0,True
85,28.283261860459156,0.9244619096643123,3.510546003707368,3,0.01,-4.001119100692925,-4.001119100692925,1.0,True
86,28.932997334378882,0.5888705975083075,3.113535410825932,1,0.01,-142.77852208272034,-142.77852208272034,1.0,True
86,28.932997334378882,0.5888705975083075,3.113535410825932,2,0.01,-140.89317788004482,-140.89317788004482,1.0,True
86,28.932997334378882,0.5888705975083075,3.113535410825932,3,0.01,-78.7682147593124,-78.7682147593124,1.0,True
87,49.5126386551089,0.6060336060946097,2.6398152965823103,1,0.01,-144.177731261909,-144.177731261909,1.0,True
87,49.5126386551089,0.6060336060946097,2.6398152965823103,2,0.01,-181.1376490023617,-181.1376490023617,1.0,True
87,49.5126386551089,0.6060336060946097,2.6398152965823103,3,0.01,-110.5599105049269,-110.5599105049269,1.0,True
88,43.991280524469815,0.8463074471016817,3.5153771308768134,1,50.0,-18.120798346713144,-119.49096259939229,6.594133454449387,False
88,43.991280524469815,0.8463074471016817,3.5153771308768134,2,50.0,-15.450221077397448,-44.55310632045475,2.8836549391278754,False
88,43.991280524469815,0.8463074471016817,3.5153771308768134,3,0.01,-5.889504631563198,-5.889504631563198,1.0,True
89,35.42172011536835,0.6937964604879021,1.5386000368960175,1,50.0,-11.624096366944553,-122.65679245222209,10.551942153630218,False
89,35.42172011536835,0.6937964604879021,1.5386000368960175,2,50.0,-27.177488436705342,-75.66674438663603,2.78416986775136,False
89,35.42172011536835,0.6937964604879021,1.5386000368960175,3,50.0,-3.662768327636636,-7.192928260684023,1.9637955822680129,False
90,40.658696618447166,0.8740453578716723,4.348654361042509,1,50.0,-17.100249113880892,-61.00256895055798,3.56734972363882,False
90,40.658696618447166,0.8740453578716723,4.348654361042509,2,0.01,-8.768509790191455,-8.768509790191455,1.0,True
90,40.658696618447166,0.8740453578716723,4.348654361042509,3,5.0,-6.698832746403232,-17.10024911388089,2.5527207143755652,False
91,45.748787075267096,0.7545369595443752,2.5574298439672782,1,50.0,-21.48666404994323,-58.00573174934121,2.6996155203298984,False
91,45.748787075267096,0.7545369595443752,2.5574298439672782,2,50.0,-3.400932382388537,-53.668536828463665,15.780536274811578,False
91,45.748787075267096,0.7545369595443752,2.5574298439672782,3,0.01,-16.74028035403091,-16.74028035403091,1.0,True
92,40.11646376937198,0.809985572311106,3.5396376985627467,1,50.0,-17.490255127264565,-67.5492724834323,3.8621090425452733,False
92,40.11646376937198,0.809985572311106,3.5396376985627467,2,50.0,-7.131846461043694,-8.983791357505146,1.2596725695901245,False
92,40.11646376937198,0.809985572311106,3.5396376985627467,3,0.01,-14.222455151378012,-14.222455151378012,1.0,True
93,39.99384080236895,0.9060021367270265,1.7561762685725255,1,50.0,5.4339417017114355,-8.153712589520104,-1.5005152865280225,False
93,39.99384080236895,0.9060021367270265,1.7561762685725255,2,50.0,2.8348008242240956,-2.8350735095052566,-1.0000961920424287,False
93,39.99384080236895,0.9060021367270265,1.7561762685725255,3,0.01,3.0455419764527996,3.0455419764527996,1.0,True
94,19.403564679357256,0.5875927759363476,2.9335726908812525,1,0.01,-66.38640553656737,-66.38640553656737,1.0,True
94,19.403564679357256,0.5875927759363476,2.9335726908812525,2,0.01,-83.11386366568352,-83.11386366568352,1.0,True
94,19.403564679357256,0.5875927759363476,2.9335726908812525,3,50.0,-91.47149893914859,-94.8866308427569,1.0373354754564614,True
95,2.761171416040362,0.7362392072529841,2.758958710067126,1,0.01,-0.28130154214785025,-0.28130154214785025,1.0,True
95,2.761171416040362,0.7362392072529841,2.758958710067126,2,2.0,-1.947963353449778,-4.794707241396286,2.4613949912892457,False
95,2.761171416040362,0.7362392072529841,2.758958710067126,3,0.01,-0.28130154214785036,-0.28130154214785036,1.0,True
96,15.040521354285936,0.7863333042276043,0.2494512247013422,1,50.0,7.525443850962687,-25.538598204130402,-3.3936334799526002,False
96,15.040521354285936,0.7863333042276043,0.2494512247013422,2,50.0,7.625224340843221,-9.937111005318831,-1.3031893307180984,False
96,15.040521354285936,0.7863333042276043,0.2494512247013422,3,50.0,7.934543859472887,5.574573752600263,0.7025701604692619,False
97,2.830061248711506,0.8790402242638633,1.8649341429151882,1,0.01,3.5389923586310035,3.5389923586310035,1.0,True
97,2.830061248711506,0.8790402242638633,1.8649341429151882,2,0.01,4.832743172977855,4.832743172977855,1.0,True
97,2.830061248711506,0.8790402242638633,1.8649341429151882,3,0.01,5.897144885586585,5.897144885586585,1.0,True
98,7.225965119942354,0.7588973040219218,3.8729684101831934,1,50.0,-12.82541892565422,-18.550863770010253,1.446413865897482,False
98,7.225965119942354,0.7588973040219218,3.8729684101831934,2,0.01,-5.83880369697049,-5.83880369697049,1.0,True
98,7.225965119942354,0.7588973040219218,3.8729684101831934,3,0.01,-12.323570133009177,-12.323570133009177,1.0,True
99,11.575230347345316,0.7991561903276001,0.5182025784694633,1,50.0,5.9787479910769665,-10.63857113422197,-1.7793978187573043,False
99,11.575230347345316,0.7991561903276001,0.5182025784694633,2,50.0,6.579862982101543,5.909618091983768,0.8981369533163585,False
99,11.575230347345316,0.7991561903276001,0.5182025784694633,3,0.01,7.408987107652685,7.408987107652685,1.0,True
